Feature ID	Taxon	Confidence
cdc02eedcac4495a2fc9ebade9ac1550	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__Pyrinomonas; s__Pyrinomonas methylaliphatogenes	0.9999978664013749
3d2add4ba9aa62eeb96af86e730809c0	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__CAG-177; s__CAG-177 sp003538135	0.9999876946507373
10db97f295d4d2aba6a35cfd6e7088d0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_H_857956; s__Bacteroides_H_857956 uniformis	0.9846492702158952
47c7ea09bd03e2632f90a4340328d792	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Lawsonibacter; s__	0.930794504394751
a12ba896ae5ca69c2c7e7949205ad819	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Lawsonibacter; s__Lawsonibacter sp000177015	0.9992530267288523
aefa3b16a905f2791a6fb48f5b424998	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Vescimonas; s__Vescimonas coprocola	0.9901861584655112
3406c00a094b3206bcc2182b74dcd465	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella stercorea	0.9999968887869183
842b3dd474fc79671fdc20c4aeae6918	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Fimenecus; s__Fimenecus sp000432435	0.9997035189338946
6ca22da827dce1c1cec36cf1ff5f35f7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella pectinovora	0.9999999972722833
76be1e426a64f52d2d4f631a85e8fccc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA932; g__Cryptobacteroides; s__Cryptobacteroides sp002439585	0.7264249294284673
f06811c2707dedaa4d2f27d114f42dad	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__TANB77; f__CAG-508; g__; s__	0.9855483195768494
2259cdc2cc28cc45f4ffe32799fea572	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus gallolyticus	0.9997490040273145
1cf64954e9b1bef8214185ddb466e7e9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__CAG-1031; s__CAG-1031 sp000431215	0.9999999575995568
dbd4b8a2f834bfb6e4d095b7f5503611	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella buccae	0.9999895745345416
74288bc6a74d8ceca14dde962904127a	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_B_306089; f__Anoxybacillaceae; g__Anoxybacillus_A_295174	0.9999982671781434
0b37c571390721c899b21f3b4b590f3d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__	0.9830807763344453
c115a7f29d80315deb417d887bc23001	d__Bacteria	0.999999999998866
cb5f06301373fb9af3acaead4e350b7e	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Christensenellales; f__Aristaeellaceae; g__; s__	0.99959850041155
0216fa5ba5b76fab6ad9b8e6e4d7bc08	d__Bacteria	0.9895254079996738
dcf361cc264cfcbe9d2754969ee53ee2	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Treponematales; f__Treponemataceae	0.9713531572197801
896d4dc88dc44161a47703664b609cf6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae	0.9999956924908897
b701fb934f6a4cd5f2bc7f856e64dc75	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Alloprevotella; s__Alloprevotella timonensis	0.7815809897633038
2357c0bd6640db9b68bc80421cfa9abd	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae	0.9670499662425371
8a8afba65ed21d39ea81336401892802	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_B_306087; f__DSM-18226_301387; g__; s__	0.9123454753672074
892f74de69ec745ef2693a4a6bb1ddd8	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Thermaceae_405955; g__Thermus_A; s__Thermus_A thermophilus	0.9998097965624124
9d212cb425f046ab4a1c8e138c20175f	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Evtepia; s__	0.9950018150773425
0dfe0f780465379a2eeb95151014f724	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus caprae	0.7820954659997551
fc1cb09bcb9e5efee9e674d72cc304f6	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_T; s__Clostridium_T celatum	0.9735320786375988
